,P_STATUS,P_YEAR,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_MASS,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_RADIUS_EST,S_RA_H,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
2191,3.0,2016.0,11.186,-0.002,0.001,217.42896,-62.679485,11.11,1.3,0.0,0.0,0.12,0.14,-0.02,0.02,3050.0,-100.0,100.0,-0.038999949999999804,0.051470625,0.031525,0.065475,0.04927436,0.68966317,0.35448108,1.5290929,226.6055,196.58174,283.30444,0.14,14.495264,0.0015196518,0.032036631,0.084949682,0.040578401,0.08053732,0.043039713,0.08053732,0.039164833,0.08053732,0.10525332,0.22755071,1.0,1.0,1.0,0.86745445,1.0778216,1.271312,0.0485
2192,3.0,2014.0,12.509529,-0.000257,0.000257,295.422,38.735691,13.86,843.65,-12.9,12.9,1.0769000000000002,1.22,-0.23,0.23,5949.0,-128.0,128.0,4.3,0.109,0.109,0.109,0.109,140.58248,140.58248,140.58248,877.25875,877.25875,877.25875,1.22,19.694801,1.6702604,0.95989235,2.2517898,1.2158169,2.1349016,1.2854653,2.1349016,1.1736066,2.1349016,3.489441,0.47558626420000005,0.0,0.0,0.0,0.29339555,1.39004,2.511416,0.109
2193,3.0,2016.0,7.411141,-1.344e-05,1.344e-05,295.6515,43.029831,15.031,1003.0,-127.6,209.52,0.98,0.99,-0.12,0.2,5785.0,-233.97,265.49,4.44,0.073876838,0.073876838,0.073876838,0.07387684,180.20046,180.20046,180.20046,933.43457,933.43457,933.43457,0.99,19.710101,0.98349575,0.74393354,1.7523591,0.94228387,1.6613957,0.99640527,1.6613957,0.90959283,1.6613957,2.6776266,0.44387852,0.0,0.0,0.0,0.2388981,2.47741,6.6990733,0.073876838
2194,3.0,2016.0,6.5753168,-3.69e-06,3.69e-06,290.09807,50.321609,15.312,1180.0,-99.12,252.65,1.0,0.99,-0.08,0.21,5723.0,-87.95,68.82,4.45,0.068673209,0.068673209,0.068673209,0.068673211,199.74657,199.74657,199.74657,957.77775,957.77775,957.77775,0.99,19.339872,0.94200676,0.7307837,1.7242669,0.92562954,1.6347617,0.97884936,1.6347617,0.89352445,1.6347617,2.6205399,0.46083367,0.0,0.0,0.0,0.14807929,5.3808,24.998531,0.068673209
2195,3.0,2011.0,0.09070629,0.0,0.0,259.79197,-14.6336,16.277290000000008,1200.0,-300.0,300.0,1.4,0.04,-0.22750000000000006,0.29560000000000025,4500.0,-150.9907,120.5565,5.096099999999996,0.00440792,0.004136,0.004664,0.0044019829,30.418407,27.0235,34.363518,597.90944,580.87182,616.83544,0.04,17.319466,0.00058783939,0.019388793,0.047902277,0.024558926,0.045415525,0.026005613,0.045415525,0.023709045,0.045415525,0.065462579,0.60965741,0.0,0.0,0.0,0.099321152,13.656632,381.3936,0.0044
2196,3.0,2015.0,3117.0,-42.0,42.0,265.4921,72.156914,5.699,22.16,-55.05089999999996,73.37529999999994,1.19,1.4299000000000033,-0.1907000000000002,0.2110000000000002,6212.0,-75.0,75.0,4.2,4.7844,2.658,6.202,4.5236375,0.15234005,0.071235696,0.38783879,154.11372,131.61922,201.05169,1.4330897,17.699474,2.7400671,1.2098972,2.8222938,1.5324664,2.6757916,1.6199088,2.6757916,1.4792009,2.6757916,4.46935,0.46255085,0.0,0.0,0.0,0.1986088,13.511426,486.27684,4.43
2197,3.0,2016.0,42.351427,-0.0001372,0.0001372,296.22214,39.268958,12.852,910.0,-167.63,320.92,1.45,1.74,-0.32,0.63,6725.0,-196.41,280.9,4.12,0.26907764,0.26907764,0.26907764,0.26907764,76.630399,76.630399,76.630399,753.78099,753.78099,753.78099,1.74,19.748144,5.5482535,1.6711109,3.8673763,2.1166154,3.6666272,2.2365602,3.6666272,2.0428903,3.6666272,6.3597775,0.44233943,0.0,0.0,0.0,0.18571138,4.18133,16.291128,0.26907764
2198,3.0,2011.0,10.3384,-0.0003,0.0003,298.34832,47.491226,15.282,851.9,-27.37,27.37,0.98,0.93,-0.06,0.06,5701.0,-102.0,102.0,4.487600000000003,0.092233171,0.092233171,0.092233171,0.092233173,96.224227,96.224227,96.224227,797.93225,797.93225,797.93225,0.93,19.889889,0.81857543,0.68211974,1.610427,0.86399102,1.5268312,0.91368537,1.5268312,0.83402649,1.5268312,2.4428293,0.45824016,0.0,0.0,0.0,0.20900891,3.35179,4.5099794,0.092233171
2199,3.0,2014.0,8.129976,-3.8e-05,3.8e-05,297.27798,48.320328,12.848,665.37,-19.72,19.72,1.1102999999999998,1.43,-0.24,0.24,5736.0,-100.0,100.0,4.19,0.083,0.083,0.083,0.083000002,287.89963,287.89963,287.89963,1049.4341,1049.4341,1049.4341,1.43,19.818533,1.9833406,1.0595542,2.4991023,1.3420582,2.3693761,1.4192041,2.3693761,1.295507,2.3693761,3.8024404,0.49948457679999964,0.0,0.0,0.0,0.27129487,1.75997,3.74891,0.083
2200,3.0,2016.0,168.81117,-0.001271,0.001271,297.28499,49.212456,14.061,349.0,-10.02,9.58,0.81,0.74,-0.02,0.02,4886.0,-56.64,73.93,4.61,0.55710713,0.55710713,0.55710713,0.55710714,0.90092472,0.90092472,0.90092472,248.20872,248.20872,248.20872,0.74,19.819,0.27961852,0.41637946,1.0113773,0.52740708,0.95887594,0.55821794,0.95887594,0.50915603,0.95887594,1.4277322,0.38422812,1.0,1.0,2.0,0.79777954,1.78239,3.8303511,0.55710713
2201,3.0,2003.0,199.505,-0.085,0.085,181.31299,76.905731,5.8,100.86,-0.72,0.72,2.3,11.0,-0.5042,0.5002,4877.0,-64.35269999999998,64.56879999999998,2.85,0.9538475,0.8645,1.0355,0.95096447,68.23448,57.198525,82.064446,731.1122,700.63385,766.80277,11.0,12.087533,61.331705,6.1691367,14.99031,7.8141387,14.212151,8.2707229,14.212151,7.5437307,14.212151,21.144932,0.60896698,0.0,0.0,0.0,0.086351871,12.542617,2637.9724,0.95
2202,3.0,2016.0,1.5487743,-9.1e-07,1.2e-06,327.66444,10.463482,12.743,460.0,-80.0,80.0,1.29,1.43,-0.06,0.06,5940.0,-140.0,140.0,4.3,0.028512053,0.02816788,0.02885212,0.028510518,2806.3597,2740.003,2874.7374,1854.253,1843.2433,1865.4966,1.43,21.844297,2.2809013,1.1223333,2.6334185,1.4215679,2.4967204,1.5030143,2.4967204,1.3722163,2.4967204,4.0777164,0.49659173,0.0,0.0,0.0,0.060760985,15.01019,562.23774,0.02851
2203,3.0,2016.0,3.5841012,-1.99e-06,1.99e-06,286.48225,46.692451,15.954,1262.0,-79.76,143.42,0.91,0.87,-0.05,0.1,5438.0,-80.55,62.55,4.52,0.044406191,0.044406191,0.044406191,0.044406192,300.74396,300.74396,300.74396,1060.9481,1060.9481,1060.9481,0.87,19.098818,0.59303997,0.58952375,1.4029138,0.74671162,1.3300895,0.78986062,1.3300895,0.72083957,1.3300895,2.0792454,0.45008501,0.0,0.0,0.0,0.16397147,4.57368,18.970661,0.044406191
2204,3.0,2015.0,31.8099,-0.00933,0.00919,282.37753,44.694592,14.294,1106.37,-23.26,23.26,1.04,1.26,-0.56,0.56,6474.0,-267.0,178.0,4.31,0.19901946,0.19901946,0.19901946,0.19901947,63.08548,63.08548,63.08548,718.00466,718.00466,718.00466,1.26,18.82517,2.4987368,1.1374676,2.6413454,1.4407162,2.5042366,1.5226259,2.5042366,1.3905831,2.5042366,4.2679963,0.46740739,0.0,0.0,0.0,0.19120528,4.10286,15.775464,0.19901946
2205,3.0,2016.0,4.3703454,-1.993e-05,1.993e-05,287.40532,45.918007,15.133,1124.0,-89.87,168.77,0.99,0.98,-0.07,0.15,5743.0,-77.97,73.65,4.46,0.052127287,0.052127287,0.052127287,0.052127288,344.48143,344.48143,344.48143,1097.5805,1097.5805,1097.5805,0.98,19.160356,0.93604357,0.72759661,1.7158082,0.92159218,1.6267421,0.97456209,1.6267421,0.88962454,1.6267421,2.6122323,0.45050779,0.0,0.0,0.0,0.28757889,1.39004,2.511416,0.052127287
2206,3.0,2009.0,564.1,-4.1,4.1,290.26764,-23.619572,7.55,120.81,-0.69,0.69,1.69,4.71,-0.16839999999999997,0.1797,4945.0,-109.45400000000001,108.49459999999999,3.28,1.5923853,1.556976,1.627024,1.5920965,4.6904514,4.4896008,4.9026604,374.89456,370.84877,379.09919,4.71,19.351177,11.884903,2.7072735,6.5600141,3.4291648,6.2194804,3.6292484,6.2194804,3.3104898,6.2194804,9.3081119,0.54951561,0.0,0.0,0.0,0.23876025,13.21341,807.28313,1.592
2207,3.0,2014.0,5.349555,-1.4e-05,1.4e-05,292.37613,47.880989,15.416,1008.14,-27.2,27.2,0.8333999999999999,0.8,-0.32,0.32,5571.0,-200.0,200.0,4.59,0.058,0.058,0.058,0.058000001,164.18946,164.18946,164.18946,911.97142,911.97142,911.97142,0.8,19.491743,0.55233333,0.56461708,1.338055,0.7151615,1.2685976,0.75638831,1.2685976,0.69037103,1.2685976,2.0066166,0.4191731790000002,0.0,0.0,0.0,0.24913783,2.27563,5.7992597,0.058
2208,3.0,2014.0,10.681572,-6.6e-05,6.6e-05,292.58044,46.097389,15.065,1057.36,-24.9,24.9,1.0512000000000001,1.3,-0.32,0.32,5551.0,-111.0,111.0,4.22,0.096,0.096,0.096,0.096000002,155.99756,155.99756,155.99756,900.37693,900.37693,900.37693,1.3,19.505364,1.4376735,0.91198401,2.1625729,1.1551478,2.0503154,1.2217621,2.0503154,1.1151085,2.0503154,3.2373817,0.4869939238999999,0.0,0.0,0.0,0.24578855,2.3541,6.1428456,0.096
2209,3.0,2014.0,2.971353,-1.7e-05,1.7e-05,299.12752,47.59383,14.678,912.85,-14.53,14.53,0.8544999999999995,0.93,-0.5,0.5,5297.0,-200.0,200.0,4.43,0.038,0.038,0.038,0.038000001,422.48106,422.48106,422.48106,1155.0392,1155.0392,1155.0392,0.93,19.941836,0.61006265,0.60259174,1.4408427,0.7632666,1.3660492,0.80748916,1.3660492,0.7368324,1.3660492,2.1088757,0.43412379100000004,0.0,0.0,0.0,0.28499083,1.43488,2.6505029,0.038
2210,3.0,2014.0,29.022358,-0.000176,0.000176,291.95191,43.074715,14.338,621.24,-6.18,6.18,0.9434,0.87,-0.49,0.49,5788.0,-200.0,200.0,4.51,0.179,0.179,0.179,0.179,23.753914,23.753914,23.753914,562.44324,562.44324,562.44324,0.87,19.463462,0.76109916,0.65431987,1.5411491,0.828777,1.4611494,0.87637662,1.4611494,0.80002354,1.4611494,2.355507,0.33257728729999964,0.0,0.0,0.0,0.28340512,2.48862,6.7506189,0.179
2211,3.0,2012.0,57.011,-0.061,0.051,289.26874,42.604176,15.262,794.54,-17.48,17.48,0.8221000000000004,0.79,-0.44,0.44,5309.0,-200.0,200.0,4.58,0.27992983,0.27581346,0.28398654,0.2799075,5.6706681,5.5080544,5.8393273,393.12991,390.29633,396.03687,0.79,19.284584,0.44421552,0.51386757,1.2281834,0.65088486,1.1644289,0.68858754,1.1644289,0.62834201,1.1644289,1.7995364,0.4014018574000003,0.0,0.0,0.0,0.21457629,13.522346,119.50333,0.2799
2212,3.0,2016.0,9.7843,-0.0014,0.0014,338.0542,-17.543995,14.042,175.84,-1.02,1.02,0.42,0.38,-0.05,0.05,3798.0,-113.0,113.0,4.89,0.0671,0.0671,0.0671,0.067100002,5.9790287,5.9790287,5.9790287,398.38463,398.38463,398.38463,0.38,22.536948,0.026920039,0.13360653,0.3415992,0.16923298,0.32386276,0.17935507,0.32386276,0.16336414,0.32386276,0.44299784,0.345489,0.0,0.0,0.0,0.49298485,1.15463,1.6270695,0.0671
2213,3.0,2016.0,5.9074135,-5.07e-06,5.07e-06,290.15635,48.818996,15.625,749.0,-42.82,38.35,0.81,0.75,-0.04,0.03,4963.0,-58.85,47.52,4.6,0.059603186,0.059603186,0.059603186,0.059603188,86.069508,86.069508,86.069508,775.99199,775.99199,775.99199,0.75,19.343757,0.30576535,0.43387401,1.050558,0.54956584,0.9960231,0.58161974,0.9960231,0.53054625,0.9960231,1.4929935,0.39470742,0.0,0.0,0.0,0.15319823,5.50411,25.978928,0.059603186
2214,3.0,2016.0,12.924916,-1.23e-05,1.23e-05,298.66091,48.606373,13.524,325.0,-9.95,9.28,0.87,0.79,-0.02,0.02,5192.0,-82.15,82.8,4.58,0.10287294,0.10287294,0.10287294,0.10287294,38.395408,38.395408,38.395408,634.1832,634.1832,634.1832,0.79,19.910729,0.4063325,0.49452789,1.186906,0.62639013,1.125294,0.66275631,1.125294,0.60470233,1.125294,1.7210939,0.38332715,0.0,0.0,0.0,0.26039075,2.56709,7.1159697,0.10287294
2215,3.0,2017.0,8.239493,-0.000291,0.000292,289.14832,-25.644964,13.63,27.82,-0.07,0.07,0.36,0.36,-0.03,0.03,3459.09,-83.62,89.05,4.919299999999996,0.05748165,0.04959,0.06441,0.057121095,5.160509,4.0071398,6.7600962,382.76474,360.45706,410.80255,0.36,19.276555,0.016624213,0.1055087,0.27434843,0.13364184,0.2601018,0.14168971,0.2601018,0.12899871,0.2601018,0.34812428,0.32818492,0.0,0.0,0.0,0.52222746,1.04253,1.1283145,0.057
2216,3.0,2016.0,110.28694,-0.000878,0.000878,283.23581,41.343037,11.818,303.0,-28.9,41.7,1.07,1.18,-0.23,0.23,6003.0,-146.0,146.0,4.31,4.968440484,2.054134214999999,6.591921034000002,4.821862456999997,102.55258825000003,97.19888868000007,111.27023459999997,802.6537301999996,799.5283844000002,827.3381739,1.18,18.882388,1.6200411,0.94224289,2.2076199,1.19346,2.0930245,1.2617705,2.0930245,1.152016,2.0930245,3.4365826,0.4686344227,0.0,0.0,0.0,0.3032949452,1.17705,1.7431784,4.677787733000003
2217,3.0,2016.0,2.2092195,-1.51e-05,1.51e-05,285.51294,38.079748,13.764,660.0,-73.96,187.97,1.04,1.07,-0.12,0.31,5869.0,-118.62,90.84,4.4,0.033626364,0.033626364,0.033626364,0.033626365,1076.3483,1076.3483,1076.3483,1459.2615,1459.2615,1459.2615,1.07,19.034197,1.2170618,0.82337888,1.9353083,1.0429088,1.8348483,1.1027279,1.8348483,1.0067139,1.8348483,2.9786542,0.46164407,0.0,0.0,0.0,0.29067896,0.81833,0.47370976,0.033626364
2218,3.0,2018.0,17.355066,-0.003808,0.004097,171.93367,-0.06284,11.235,379.64,-7.66,7.66,1.18,2.2,-0.25,0.31,5791.0,-50.0,50.0,3.81,0.13859719,0.13859719,0.13859719,0.13859719,253.8864,253.8864,253.8864,1016.9621,1016.9621,1016.9621,2.2,11.462245,4.8769496,1.6560185,3.9001864,2.097552,3.6977313,2.2180159,3.6977313,2.0247789,3.6977313,5.9626306,0.48750431,0.0,0.0,0.0,0.20477972,3.2509,10.625858,0.13859719
2219,3.0,2016.0,7.6588041,-1.346e-05,1.346e-05,290.24704,52.149136,14.528,747.0,-55.22,99.38,0.95,0.91,-0.06,0.12,5612.0,-108.4,116.01,4.5,0.07473512,0.07473512,0.07473512,0.074735122,131.76274,131.76274,131.76274,863.16349,863.16349,863.16349,0.91,19.349804,0.73593944,0.65018249,1.5389493,0.82354042,1.4590637,0.87098076,1.4590637,0.79498869,1.4590637,2.3162467,0.44615803,0.0,0.0,0.0,0.24571288,2.38773,6.2925768,0.07473512
2220,3.0,2018.0,13.683256,-0.0011,0.00105,12.769862,9.516806,11.89,234.92,-2.73,2.73,0.96,1.02,-0.02,0.02,5660.0,-92.0,92.0,4.4,0.1104,0.1104,0.1104,0.1104,78.490405,78.490405,78.490405,758.31396,758.31396,758.31396,1.02,0.85132418,0.95665361,0.73920458,1.7472231,0.93629724,1.6565262,0.99018815,1.6565262,0.90383028,1.6565262,2.6408342,0.45510143,0.0,0.0,0.0,0.25229932,2.38773,6.2925768,0.1104
2221,3.0,2016.0,7.7684662,-4.201e-05,4.201e-05,293.30023,41.523338,14.8,884.0,-80.42,153.24,0.96,0.94,-0.08,0.16,5679.0,-134.32,174.93,4.47,0.075710623,0.075710623,0.075710623,0.075710625,143.65415,143.65415,143.65415,882.01192,882.01192,882.01192,0.94,19.55335,0.82343975,0.68503805,1.618317,0.86768795,1.5343115,0.91761363,1.5343115,0.83759783,1.5343115,2.4500767,0.44771804,0.0,0.0,0.0,0.27149537,1.84965,4.0789714,0.075710623
2222,3.0,2016.0,1.1965516,-3.56e-06,3.56e-06,292.14448,47.157352,15.692,902.0,-46.47,56.07,0.84,0.8,-0.04,0.05,5166.0,-93.71,75.73,4.57,0.020807676,0.020807676,0.020807676,0.020807677,943.27661,943.27661,943.27661,1411.9024,1411.9024,1411.9024,0.8,19.476299,0.40840046,0.49645096,1.1926648,0.62882632,1.1307537,0.66535268,1.1307537,0.60705551,1.1307537,1.7254679,0.43823513,0.0,0.0,0.0,0.29086619,1.22189,1.9931486,0.020807676
2223,3.0,2014.0,37.054919,-0.000484,0.000484,286.45271,42.657879,15.99,1117.85,-44.27,44.27,0.8952000000000001,0.85,-0.41,0.41,5643.0,-200.0,200.0,4.56,0.214,0.214,0.214,0.21400001,14.333068,14.333068,14.333068,495.7123,495.7123,495.7123,0.85,19.096848,0.65639717,0.61292367,1.4494475,0.77634665,1.3742079,0.82104431,1.3742079,0.74942791,1.3742079,2.1874953,0.4001802227000001,0.0,0.0,0.0,0.28809267,3.06033,9.5900707,0.214
2224,3.0,2016.0,4.927,-0.008,0.008,68.291803,24.56205,12.377,150.0,-5.0,5.0,1.0,2.0,-0.2,0.2,4250.0,-50.0,50.0,3.487399999999999,0.057,0.057,0.057,0.057000001,359.87746,359.87746,359.87746,1109.6437,1109.6437,1109.6437,2.0,4.5527871,1.1692419,0.87156836,2.1790315,1.1039779,2.0659063,1.1693681,2.0659063,1.0657566,2.0659063,2.9195502,0.12697839,0.0,0.0,0.0,0.067311198,13.984382,222.4796,0.057
2225,3.0,2018.0,40.718,-0.005,0.005,65.468697,21.3536,12.806,82.0,-12.0,29.0,0.65,0.58,-0.03,0.06,4258.0,-150.0,150.0,4.6,0.1937,0.1937,0.1937,0.1937,2.6406328,2.6406328,2.6406328,324.76702,324.76702,324.76702,0.58,4.36458,0.099075726,0.25364976,0.63391066,0.32128716,0.60100103,0.3403141,0.60100103,0.31016396,0.60100103,0.84986003,0.39962769,0.0,0.0,0.0,0.61254915,1.9057,4.2910395,0.1937
2226,3.0,2016.0,24.334713,-0.0002886,0.0002886,296.89486,44.37178,15.373,1674.0,-277.71,673.73,1.19,1.28,-0.2,0.52,6202.0,-201.72,133.62,4.29,0.17411761,0.17411761,0.17411761,0.17411762,71.639117,71.639117,71.639117,741.19497,741.19497,741.19497,1.28,19.792991,2.171879,1.0778273,2.5147058,1.3651858,2.3841702,1.4430944,2.3841702,1.3177368,2.3841702,3.9790701,0.45059048,0.0,0.0,0.0,0.25438296,2.37652,6.2425017,0.17411761
2227,3.0,2017.0,5.3636,-0.0007,0.0007,75.48928,-6.946263,12.22,5.32,-0.04,0.04,0.16,0.12,-0.03,0.03,3159.0,-49.0,49.0,4.952999999999999,0.033688089,0.0252714,0.0403686,0.033040889,1.2256729,0.78842841,2.0118289,265.35756,240.06866,303.41893,0.12,5.0326189,0.0012848418,0.029426005,0.077631089,0.037271876,0.073599138,0.039528571,0.073599138,0.035974446,0.073599138,0.096780663,0.25045197,1.0,0.0,1.0,0.89839814,1.2266953,2.0213861,0.03282
2228,3.0,2016.0,3.7017543,-9.71e-06,9.71e-06,293.12342,40.934766,14.759,686.0,-38.84,51.56,0.87,0.86,-0.04,0.06,5307.0,-72.88,87.96,4.51,0.044697959,0.044697959,0.044697959,0.04469796,263.09132,263.09132,263.09132,1026.0571,1026.0571,1026.0571,0.86,19.541563,0.52563212,0.55903926,1.33624,0.70810113,1.2668764,0.74911964,1.2668764,0.68357679,1.2668764,1.9575133,0.4787457,0.0,0.0,0.0,0.28404428,1.50214,2.8648744,0.044697959
2229,3.0,2018.0,1983.5277508533338,-641.7852750000001,2648.1153999999997,267.97061,-29.27136,15.80193000000001,4705.0,-1763.0,1468.0,0.4,1.4974999999999992,-0.33609999999999984,0.5812999999999997,31252.95,-441.3454,289.5998,4.6387000000000045,3.913,3.913,3.913,3.9130001,64603.80879699993,51495.183371999934,80319.36649099992,3673.130048999998,3690.630182999995,3712.4645739999974,1.4987999999999995,17.864708,1.7376615629999999,1.00978392,2.387320395,1.279206602,2.264355602999998,1.3529338820000003,2.2640955829999987,1.2345737170000006,2.2641057299999985,3.5586357340000006,0.33991562,0.0,0.0,0.0,0.2762504859999998,1.623974,3.2704502,3.913
2230,3.0,2014.0,3.3118644,-3.9e-07,3.9e-07,298.62489,48.577454,14.256,712.87,-10.31,10.31,1.01,0.94,-0.06,0.06,5460.0,-81.0,81.0,4.5,0.044,0.044,0.044,0.044000001,363.42063,363.42063,363.42063,1112.365,1112.365,1112.365,0.94,19.908327,0.70358233,0.64132388,1.5251007,0.81232305,1.4459337,0.85924448,1.4459337,0.78417562,1.4459337,2.264755,0.46286917,0.0,0.0,0.0,0.089547019,9.9769,327.36284,0.044
2231,3.0,2014.0,6.738088,-6.7e-05,6.7e-05,291.62878,41.208603,13.942,440.79,-3.79,3.79,0.8264999999999993,0.78,-0.05,0.05,5166.0,-100.0,100.0,4.57,0.065,0.065,0.065,0.065000002,91.890105,91.890105,91.890105,788.79127,788.79127,788.79127,0.78,19.441919,0.38823569,0.48403968,1.1628481,0.61310566,1.1024849,0.64871886,1.1024849,0.59187912,1.1024849,1.6823312,0.4349257198000004,0.0,0.0,0.0,0.30452031,0.81833,0.47370976,0.065
2232,3.0,2019.0,33.9239,-0.0266,0.0239,46.907997,-72.321892,8.39,43.8,-1.25,1.25,0.88,0.9699999999999992,-0.13640000000000008,0.15270000000000017,5494.0,-27.0,27.0,4.41,0.197382,0.17676,0.21604,0.19664633,19.917057,16.377869,24.465706,537.19682,512.51816,566.61015,0.9677011,3.1272,0.7644089,0.66718024,1.5848734,0.84507287,1.5026037,0.89385581,1.5026037,0.81578722,1.5026037,2.360623,0.44209135,0.0,0.0,0.0,0.2359712,3.8928914,14.429391,0.1964
2233,3.0,2016.0,5.1324856,-9.48e-06,9.48e-06,291.09274,49.190059,15.535,227.0,-15.38,15.24,0.52,0.49,-0.03,0.03,3753.0,-32.55,32.38,4.76,0.046816164,0.046816164,0.046816164,0.046816165,19.471679,19.471679,19.471679,535.17493,535.17493,535.17493,0.49,19.406184,0.042677116,0.16835261,0.43140714,0.21324401,0.40900736,0.22601042,0.40900736,0.20584729,0.40900736,0.5577779,0.35808251,0.0,0.0,0.0,0.32926767,1.82723,3.9953845,0.046816164
2234,3.0,2019.0,51.2053,-0.0368,0.0373,73.909927,-23.24188,7.49,38.57,-0.89,0.89,0.96,0.9699999999999992,-0.14950000000000008,0.21780000000000008,5898.0,-13.0,13.0,4.45,0.26651304,0.255648,0.276952,0.26635329,14.255555,13.169514,15.455888,494.89215,485.33023,505.14772,0.96524045,4.9273287,1.0101334,0.74880376,1.7587602,0.94844964,1.6674647,1.0028255,1.6674647,0.91552895,1.6674647,2.7136457,0.45510143,0.0,0.0,0.0,0.25837329,3.8472502,14.143346,0.2663
2235,3.0,2015.0,10.003417,-0.000996,0.001017,174.74564,-3.905585,14.907,233.37,-2.12,2.12,0.64,0.57,-0.05,0.05,4014.73,-154.57,173.12,4.708999999999998,0.0782496,0.07176,0.08424,0.07806254,12.470065,10.656805,14.685843,478.17791,460.31133,498.73475,0.57,11.64971,0.075624711,0.2229756,0.56395543,0.28243323,0.53467583,0.29924828,0.53467583,0.27264779,0.53467583,0.7424986,0.39756772,0.0,0.0,0.0,0.3479071,2.09627,5.0447392,0.078
2236,3.0,2016.0,2.8531336,-4.12e-06,4.12e-06,296.861,41.097338,13.999,368.0,-12.03,12.21,0.82,0.77,-0.02,0.02,5043.0,-83.54,89.62,4.58,0.036840788,0.036840788,0.036840788,0.036840789,253.1443,253.1443,253.1443,1016.2182,1016.2182,1016.2182,0.77,19.790734,0.34357849,0.45816437,1.1058554,0.58033232,1.0484503,0.61412518,1.0484503,0.56024544,1.0484503,1.5826204,0.43637728,0.0,0.0,0.0,0.29389921,1.25552,2.1128564,0.036840788
2237,3.0,2019.0,15.144,-0.008,0.008,166.86543,-19.291489,10.38,18.73,-53.345200000000006,84.26360000000001,0.57,1.5200000000000002,-0.17669999999999994,0.20240000000000002,4021.0,-146.0,226.0,4.008499999999998,0.10098,0.0792,0.1188,0.09950163,108.08887909999996,97.14145068000008,111.33167469999998,817.7996510999999,799.7782966000002,827.4689735000003,1.5193000000000003,11.124363,1.7374404699999997,1.0100073979999997,2.3902154820000003,1.2794810109999997,2.266557748999998,1.3534981850000007,2.265922836999998,1.2349498550000002,2.2655909519999993,3.559430022000002,0.38250996,0.0,0.0,0.0,0.20386035720000018,3.5671391,12.439788,0.099
2238,3.0,2016.0,21.804511,-4.512e-05,4.512e-05,291.71731,44.887306,15.067,838.0,-66.83,85.17,0.88,0.85,-0.07,0.08,5452.0,-94.31,122.89,4.53,0.14634168,0.14634168,0.14634168,0.14634168,26.706307,26.706307,26.706307,579.15975,579.15975,579.15975,0.85,19.447822,0.57193923,0.57848406,1.3760186,0.7327281,1.3045903,0.77505816,1.3045903,0.70733936,1.3045903,2.04192,0.4399841,0.0,0.0,0.0,0.24417805,3.26211,10.688141,0.14634168
2239,3.0,2007.0,391.9,-1.0,1.0,257.39423,33.355854,7.27,43.67,-0.05,0.05,1.15,1.38,-0.02,0.02,5905.0,-13.0,13.0,4.22,1.033056,0.8568,1.1832,1.0232918,2.0200283,1.48187,2.8259698,302.25728,281.09132,330.32146,1.38,17.159616,2.074562,1.0726475,2.5189602,1.3586363,2.3882034,1.4365201,2.3882034,1.3114766,2.3882034,3.8889019,0.48333741,0.0,0.0,0.0,0.34294534,13.887363,260.61896,1.02
2240,3.0,1998.0,3.0965828,-7.8e-06,7.8e-06,296.74213,34.419525,7.832,46.02,-0.07,0.07,1.0,1.4808,-0.10289999999999987,0.09979999999999983,5830.0,-40.0,40.0,4.134900000000001,0.04260226,0.04216122,0.04303878,0.042600568,107.72536039999997,97.20344245000004,111.41278609999999,819.1092676999998,799.7466637000005,827.7765736000002,1.4804,19.782809,1.737375878,1.0101551490000003,2.3881089349999995,1.279975975,2.2652916069999987,1.353819341000001,2.2645487569999987,1.2352679790000003,2.2647613389999997,3.5607452360000003,0.46133648,0.0,0.0,0.0,0.07163330258000003,14.164901,166.22405,0.0426
2241,3.0,2018.0,19.0921,-0.00633,0.00576,187.63133,-1.16092,13.298,675.2,-11.5,11.6,1.21,1.31,-0.03,0.03,6351.0,-228.0,198.0,4.29,0.149,0.149,0.149,0.149,112.67489,112.67489,112.67489,830.04511,830.04511,830.04511,1.31,12.508756,2.5014953,1.1463918,2.6673879,1.4520244,2.5289269,1.5347148,2.5289269,1.4015242,2.5289269,4.2703514,0.49160118,0.0,0.0,0.0,0.2203667,3.00428,9.2937756,0.149
